offset,dose,field_size,depth
6.59444,0.114874,2,5
6.619476,0.114028,2,5
6.644513,0.113182,2,5
6.669549,0.112336,2,5
6.694586,0.11149,2,5
6.719623,0.110644,2,5
6.744659,0.109955,2,5
6.769696,0.109389,2,5
6.794733,0.108824,2,5
6.819769,0.108259,2,5
6.844806,0.107693,2,5
6.869843,0.107128,2,5
6.894879,0.106562,2,5
6.919916,0.105997,2,5
6.944953,0.105431,2,5
6.969989,0.104866,2,5
6.995026,0.104138,2,5
7.020062,0.103289,2,5
7.045099,0.102441,2,5
7.070136,0.101593,2,5
7.095172,0.100745,2,5
7.120209,0.099896,2,5
7.145246,0.099048,2,5
7.170282,0.0982,2,5
7.195319,0.097352,2,5
7.220356,0.096504,2,5
7.245392,0.095822,2,5
7.270429,0.095257,2,5
7.295466,0.094691,2,5
7.320502,0.094126,2,5
7.345539,0.09356,2,5
7.370575,0.092995,2,5
7.395612,0.092429,2,5
7.420649,0.091864,2,5
7.445685,0.091299,2,5
7.470722,0.090733,2,5
7.495759,0.089998,2,5
7.520795,0.089152,2,5
7.545832,0.088305,2,5
7.570869,0.087459,2,5
